Customer_ID,Age,Gender,Marital_Status,Dependents,Occupation,Income_Bracket,Credit_Score,Location,Current_Product,Browsed_Products,Recommended_Product,Life_Stage,Avg_Monthly_Spend,Savings_Rate,Existing_Loans,Digital_Engagement_Score,Transaction_Frequency,Last_Product_Viewed,Last_Login_Date,Channel_Used,Campaign_Response,Churn_Risk,Recommendation_Reason,Conversion_Probability,Recommended_By,Offer_Available
CUST00101,28,Female,Married,1,Self-Employed,Low,698,Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Mid-Career Professional,19452,0.11,Home Loan,1,Low,Retirement Fund,2025-09-26,Mobile App,No,Low,Similar customers bought this,0.36,Hybrid,No
CUST00102,30,Female,Single,1,Government,Medium,471,Metro,Mortgage Loan,"Savings Account, Bike Loan",Retirement Investment Plan,Young Professional,134794,0.35,None,3,High,Micro-loans,2025-09-25,Mobile App,No,Medium,Based on browsing history,0.76,Content-Based,Yes
CUST00103,29,Male,Married,1,Government,Medium,313,Metro,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,6073,0.4,Personal Loan,10,Medium,Savings Account,2025-09-04,Mobile App,No,Medium,Based on browsing history,0.84,Hybrid,Yes
CUST00104,33,Female,Married,1,IT,High,774,Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,51244,0.44,None,1,Low,Travel Insurance,2025-09-17,Website,No,Low,Similar customers bought this,0.31,Collaborative Filtering,No
CUST00105,55,Female,Single,1,Self-Employed,Medium,302,Metro,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Mid-Career Professional,17481,0.1,None,6,Medium,Fixed Deposit,2025-09-09,Website,No,Low,Matched to profile,0.91,Collaborative Filtering,No
CUST00106,54,Male,Married,2,Other,Medium,613,Urban,Student Credit Card,"Retirement Fund, Health Insurance",Entry-Level Credit Card,Early Career,30177,0.14,Personal Loan,7,Low,Retirement Fund,2025-09-20,Website,Yes,Low,Based on browsing history,0.74,Hybrid,No
CUST00107,44,Female,Single,2,Other,Low,596,Metro,Student Credit Card,"Gold Investment, Life Insurance",Entry-Level Credit Card,Early Career,140928,0.46,Car Loan,10,Medium,Retirement Fund,2025-09-15,Website,No,Medium,Similar customers bought this,0.44,Hybrid,No
CUST00108,45,Male,Single,2,IT,Low,521,Metro,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Young Professional,96014,0.15,Personal Loan,7,Low,Micro-loans,2025-09-07,Website,Yes,Low,Matched to profile,0.75,Content-Based,Yes
CUST00109,58,Male,Single,1,Self-Employed,Low,719,Metro,Mortgage Loan,"Retirement Fund, Health Insurance",Retirement Investment Plan,Mid-Career Professional,173491,0.32,None,8,Medium,Travel Insurance,2025-09-09,Branch,Yes,Low,Based on browsing history,0.42,Collaborative Filtering,No
CUST00110,56,Female,Single,0,IT,Medium,545,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Early Career,62320,0.13,None,8,High,Gold Investment,2025-09-13,Branch,No,Low,Matched to profile,0.36,Hybrid,Yes
CUST00111,61,Female,Married,3,Other,Medium,706,Urban,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Young Professional,119070,0.11,None,2,Medium,Fixed Deposit,2025-09-09,Branch,No,Low,Similar customers bought this,0.82,Hybrid,Yes
CUST00112,43,Female,Married,2,Government,Medium,763,Metro,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Mid-Career Professional,87579,0.16,Personal Loan,3,Medium,Savings Account,2025-09-28,Mobile App,No,Medium,Based on browsing history,0.12,Content-Based,Yes
CUST00113,48,Male,Married,1,Self-Employed,Medium,523,Semi-Urban,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Mid-Career Professional,31777,0.15,Personal Loan,1,High,Travel Insurance,2025-09-05,Mobile App,No,High,Based on browsing history,0.14,Content-Based,No
CUST00114,56,Female,Married,1,IT,Medium,598,Semi-Urban,Mortgage Loan,"Travel Insurance, Mutual Funds",Retirement Investment Plan,Early Career,170693,0.14,Car Loan,1,Medium,Retirement Fund,2025-09-12,Website,No,Medium,Matched to profile,0.47,Hybrid,No
CUST00115,22,Male,Married,1,Government,Low,356,Metro,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Mid-Career Professional,58753,0.09,None,4,High,Gold Investment,2025-09-26,Website,No,Low,Based on browsing history,0.55,Hybrid,No
CUST00116,56,Other,Married,2,Retired,Low,460,Metro,Mortgage Loan,"Travel Insurance, Mutual Funds",Retirement Investment Plan,Young Professional,99389,0.08,Car Loan,7,Medium,Savings Account,2025-09-09,Branch,No,Low,Similar customers bought this,0.63,Collaborative Filtering,Yes
CUST00117,58,Female,Married,0,Self-Employed,High,612,Metro,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Mid-Career Professional,110648,0.19,Personal Loan,5,Medium,Micro-loans,2025-09-27,Branch,No,Low,Matched to profile,0.26,Hybrid,No
CUST00118,35,Female,Single,0,Other,Medium,350,Metro,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,59752,0.2,Personal Loan,6,Medium,Gold Investment,2025-09-15,Branch,No,Low,Matched to profile,0.47,Content-Based,No
CUST00119,24,Male,Married,1,Other,High,487,Semi-Urban,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Young Professional,64906,0.4,Personal Loan,9,Medium,Gold Investment,2025-09-11,Mobile App,Yes,Low,Based on browsing history,0.55,Content-Based,No
CUST00120,22,Male,Married,0,Retired,Low,434,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Mid-Career Professional,159629,0.42,None,6,Medium,Fixed Deposit,2025-09-16,Mobile App,Yes,Low,Similar customers bought this,0.65,Content-Based,No
CUST00121,26,Male,Single,1,Self-Employed,High,429,Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,124785,0.12,Personal Loan,5,High,Micro-loans,2025-09-05,Website,No,Medium,Based on browsing history,0.28,Hybrid,Yes
CUST00122,47,Female,Married,0,IT,Low,347,Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Young Professional,62950,0.41,None,4,Medium,Gold Investment,2025-09-03,Branch,No,High,Similar customers bought this,0.57,Collaborative Filtering,No
CUST00123,35,Male,Married,1,Self-Employed,Low,562,Metro,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Young Professional,80143,0.17,None,5,High,Fixed Deposit,2025-09-27,Mobile App,No,High,Based on browsing history,0.2,Collaborative Filtering,No
CUST00124,60,Female,Married,0,Self-Employed,High,760,Urban,Mortgage Loan,"Fixed Deposit, Home Loan",Retirement Investment Plan,Mid-Career Professional,169064,0.27,Car Loan,4,Medium,Gold Investment,2025-09-24,Branch,No,Medium,Matched to profile,0.79,Content-Based,No
CUST00125,48,Male,Single,1,Retired,Low,551,Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Mid-Career Professional,71685,0.09,Home Loan,6,Medium,Gold Investment,2025-09-01,Branch,No,Low,Matched to profile,0.31,Content-Based,No
CUST00126,30,Female,Single,0,Other,Medium,366,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,132401,0.23,Personal Loan,6,High,Savings Account,2025-09-13,Website,No,Medium,Based on browsing history,0.92,Content-Based,No
CUST00127,36,Male,Single,2,Government,Low,626,Rural,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Mid-Career Professional,197787,0.07,None,3,Low,Gold Investment,2025-09-07,Website,Yes,Medium,Matched to profile,0.82,Content-Based,No
CUST00128,36,Male,Single,3,Other,Medium,745,Metro,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Young Professional,170074,0.05,None,9,High,Savings Account,2025-09-09,Mobile App,No,Low,Based on browsing history,0.41,Collaborative Filtering,No
CUST00129,47,Female,Single,0,Self-Employed,High,804,Semi-Urban,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Early Career,197510,0.47,Personal Loan,10,Medium,Gold Investment,2025-09-01,Website,No,Low,Matched to profile,0.88,Hybrid,Yes
CUST00130,63,Female,Single,1,Other,Low,535,Urban,Mortgage Loan,"Fixed Deposit, Home Loan",Retirement Investment Plan,Young Professional,178919,0.41,None,7,Medium,Retirement Fund,2025-09-02,Website,No,Low,Similar customers bought this,0.41,Hybrid,No
CUST00131,34,Female,Single,2,Retired,Medium,646,Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,32489,0.15,None,8,Low,Micro-loans,2025-09-05,Mobile App,No,Low,Matched to profile,0.3,Hybrid,No
CUST00132,53,Female,Single,1,Government,Low,455,Rural,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Young Professional,143550,0.18,None,5,Low,Retirement Fund,2025-09-07,Website,No,Medium,Based on browsing history,0.77,Collaborative Filtering,No
CUST00133,60,Female,Married,0,Government,Medium,365,Rural,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Early Career,59128,0.11,None,9,High,Travel Insurance,2025-09-20,Website,No,Low,Matched to profile,0.74,Hybrid,Yes
CUST00134,53,Male,Single,1,IT,Low,347,Metro,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,76955,0.12,None,10,Low,Retirement Fund,2025-09-28,Mobile App,No,Medium,Matched to profile,0.35,Collaborative Filtering,No
CUST00135,25,Male,Married,0,Other,Low,739,Rural,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Early Career,64070,0.31,Home Loan,2,Medium,Savings Account,2025-09-24,Mobile App,Yes,Low,Similar customers bought this,0.1,Collaborative Filtering,Yes
CUST00136,51,Female,Married,2,Other,Low,719,Metro,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Young Professional,107390,0.31,None,10,Medium,Travel Insurance,2025-09-04,Mobile App,Yes,Low,Similar customers bought this,0.77,Content-Based,No
CUST00137,58,Female,Married,1,Retired,Low,835,Metro,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Early Career,56511,0.3,None,6,Low,Travel Insurance,2025-09-10,Mobile App,Yes,Low,Similar customers bought this,0.71,Collaborative Filtering,No
CUST00138,44,Female,Single,1,Other,High,753,Metro,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,69050,0.07,Home Loan,9,Medium,Retirement Fund,2025-09-28,Website,No,Low,Matched to profile,0.39,Collaborative Filtering,No
CUST00139,60,Male,Single,1,Retired,Low,761,Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Early Career,188666,0.36,None,1,High,Micro-loans,2025-09-08,Branch,No,Medium,Based on browsing history,0.89,Content-Based,No
CUST00140,36,Male,Married,3,IT,Low,354,Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Mid-Career Professional,107759,0.06,Home Loan,8,High,Fixed Deposit,2025-09-21,Mobile App,Yes,Low,Based on browsing history,0.64,Hybrid,Yes
CUST00141,64,Female,Married,0,Self-Employed,Medium,672,Metro,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,68067,0.5,None,10,High,Fixed Deposit,2025-09-14,Mobile App,No,Medium,Matched to profile,0.85,Collaborative Filtering,No
CUST00142,50,Male,Married,1,Other,Low,698,Semi-Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Early Career,162319,0.42,None,3,Medium,Retirement Fund,2025-09-24,Website,No,Low,Similar customers bought this,0.72,Hybrid,No
CUST00143,57,Female,Single,1,Self-Employed,Medium,361,Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,182313,0.47,None,6,Medium,Retirement Fund,2025-09-05,Mobile App,No,Low,Based on browsing history,0.63,Collaborative Filtering,No
CUST00144,34,Male,Single,0,IT,High,791,Rural,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Pre-Retirement,112154,0.41,None,8,Low,Micro-loans,2025-09-04,Branch,Yes,High,Based on browsing history,0.87,Content-Based,No
CUST00145,53,Male,Single,2,Other,Medium,771,Rural,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,21332,0.19,None,2,High,Retirement Fund,2025-09-21,Mobile App,Yes,Low,Similar customers bought this,0.62,Hybrid,Yes
CUST00146,28,Male,Single,1,Other,High,324,Semi-Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Young Professional,83591,0.14,Multiple,8,Low,Travel Insurance,2025-09-25,Mobile App,No,Low,Matched to profile,0.25,Hybrid,Yes
CUST00147,43,Male,Single,0,Self-Employed,Medium,774,Metro,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Mid-Career Professional,49126,0.27,Personal Loan,6,Low,Retirement Fund,2025-09-15,Website,No,Low,Based on browsing history,0.83,Hybrid,No
CUST00148,49,Male,Single,1,IT,Low,744,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Pre-Retirement,199625,0.41,None,3,High,Micro-loans,2025-09-12,Website,No,Low,Similar customers bought this,0.83,Content-Based,No
CUST00149,23,Male,Single,1,IT,Medium,734,Semi-Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Pre-Retirement,84047,0.29,None,2,Medium,Gold Investment,2025-09-24,Mobile App,No,Low,Similar customers bought this,0.49,Content-Based,Yes
CUST00150,63,Female,Married,0,Self-Employed,Medium,384,Rural,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Early Career,67691,0.19,Home Loan,7,High,Micro-loans,2025-09-02,Website,No,Medium,Similar customers bought this,0.11,Collaborative Filtering,Yes
CUST00151,27,Female,Married,0,Self-Employed,Medium,764,Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Early Career,132466,0.17,None,4,High,Micro-loans,2025-09-27,Mobile App,No,Medium,Based on browsing history,0.7,Content-Based,No
CUST00152,49,Male,Single,0,Other,High,761,Metro,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,67963,0.27,Personal Loan,2,Medium,Micro-loans,2025-09-23,Branch,No,High,Based on browsing history,0.12,Collaborative Filtering,No
CUST00153,49,Female,Widowed,3,IT,Medium,741,Urban,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Mid-Career Professional,88202,0.23,None,9,High,Fixed Deposit,2025-09-22,Branch,No,Low,Based on browsing history,0.78,Hybrid,No
CUST00154,41,Female,Married,0,Government,High,564,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Mid-Career Professional,144298,0.33,None,8,Low,Micro-loans,2025-09-22,Website,No,Low,Similar customers bought this,0.48,Content-Based,No
CUST00155,51,Male,Single,1,IT,High,533,Metro,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Pre-Retirement,84306,0.06,Multiple,10,High,Gold Investment,2025-09-09,Mobile App,No,Low,Based on browsing history,0.78,Hybrid,No
CUST00156,32,Female,Single,1,Other,Medium,694,Semi-Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Mid-Career Professional,42108,0.33,None,3,Medium,Fixed Deposit,2025-09-09,Website,Yes,Low,Matched to profile,0.31,Collaborative Filtering,No
CUST00157,49,Female,Single,2,Self-Employed,Medium,791,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,13343,0.26,None,5,High,Savings Account,2025-09-17,Website,No,Medium,Similar customers bought this,0.45,Collaborative Filtering,No
CUST00158,46,Male,Married,2,Other,Low,520,Urban,Mortgage Loan,"Micro-loans, Budget Credit Card",Retirement Investment Plan,Early Career,197265,0.41,Home Loan,9,Low,Micro-loans,2025-09-16,Mobile App,No,Low,Similar customers bought this,0.38,Hybrid,No
CUST00159,60,Male,Single,1,Government,High,352,Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Mid-Career Professional,42702,0.18,None,8,High,Travel Insurance,2025-09-18,Mobile App,Yes,Medium,Similar customers bought this,0.46,Content-Based,Yes
CUST00160,54,Male,Single,1,IT,Medium,496,Metro,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Early Career,156700,0.4,None,3,High,Micro-loans,2025-09-19,Mobile App,No,High,Similar customers bought this,0.45,Content-Based,No
CUST00161,22,Male,Single,0,Government,Low,557,Semi-Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,197057,0.48,Personal Loan,5,Low,Travel Insurance,2025-09-24,Mobile App,Yes,High,Similar customers bought this,0.74,Collaborative Filtering,No
CUST00162,48,Female,Married,1,IT,Low,642,Semi-Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,77492,0.25,Home Loan,5,Medium,Gold Investment,2025-09-02,Mobile App,No,Low,Based on browsing history,0.91,Content-Based,Yes
CUST00163,34,Male,Single,1,Other,Medium,843,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,191831,0.21,None,1,Medium,Retirement Fund,2025-09-01,Mobile App,Yes,Low,Based on browsing history,0.73,Collaborative Filtering,Yes
CUST00164,62,Female,Married,1,Government,Low,748,Metro,Student Credit Card,"Gold Investment, Life Insurance",Entry-Level Credit Card,Early Career,32025,0.44,Personal Loan,9,High,Retirement Fund,2025-09-21,Mobile App,No,Low,Similar customers bought this,0.6,Content-Based,No
CUST00165,24,Female,Single,1,Other,Low,395,Urban,Student Credit Card,"Gold Investment, Life Insurance",Entry-Level Credit Card,Mid-Career Professional,158078,0.16,Car Loan,10,Medium,Gold Investment,2025-09-24,Website,Yes,Low,Similar customers bought this,0.46,Hybrid,Yes
CUST00166,60,Female,Single,1,Other,Medium,720,Semi-Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,67351,0.38,None,1,High,Fixed Deposit,2025-09-12,Website,Yes,Low,Similar customers bought this,0.94,Hybrid,No
CUST00167,27,Female,Single,1,Other,Low,610,Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Early Career,59967,0.31,Car Loan,3,Medium,Travel Insurance,2025-09-25,Branch,No,Low,Similar customers bought this,0.21,Hybrid,Yes
CUST00168,29,Male,Single,2,Government,Medium,354,Semi-Urban,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Early Career,26568,0.24,None,9,Medium,Gold Investment,2025-09-25,Mobile App,No,Medium,Similar customers bought this,0.66,Content-Based,No
CUST00169,48,Female,Married,3,IT,Low,515,Semi-Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,183957,0.14,None,9,Low,Gold Investment,2025-09-02,Mobile App,No,Medium,Based on browsing history,0.33,Content-Based,No
CUST00170,30,Female,Single,1,Other,Low,638,Metro,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Pre-Retirement,69947,0.06,Home Loan,3,Low,Travel Insurance,2025-09-14,Mobile App,No,Medium,Matched to profile,0.72,Hybrid,No
CUST00171,58,Male,Single,2,Other,Medium,551,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Pre-Retirement,31662,0.29,None,4,Medium,Retirement Fund,2025-09-19,Branch,No,Low,Similar customers bought this,0.34,Content-Based,Yes
CUST00172,54,Male,Single,3,Self-Employed,Medium,595,Rural,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Young Professional,98276,0.08,None,10,Low,Retirement Fund,2025-09-03,Website,No,Low,Matched to profile,0.25,Content-Based,No
